id,lon,lat,tile_id,datetime,gsd,tile_url,signed_url
4249957,-75.24948618648511,40.75098166860953,nj_m_4007523_nw_18_060_20220703,2022-07-03T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/nj/2022/nj_060cm_2022/40075/m_4007523_nw_18_060_20220703.tif,
4262991,-75.25346916175056,40.74108389452663,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4426013,-76.79562129269002,40.213385548474434,pa_m_4007650_ne_18_060_20220704,2022-07-04T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40076/m_4007650_ne_18_060_20220704.tif,
4372324,-75.3016009,40.7389838,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4249953,-75.25390639441977,40.74027522308247,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4262990,-75.25226190653237,40.739786228146464,nj_m_4007523_nw_18_060_20220703,2022-07-03T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/nj/2022/nj_060cm_2022/40075/m_4007523_nw_18_060_20220703.tif,
4419560,-77.00421437226605,41.07410061180708,pa_m_4107764_ne_18_060_20220511,2022-05-11T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/41077/m_4107764_ne_18_060_20220511.tif,
4372323,-75.30726448654549,40.740608343217424,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4249952,-75.24858611666725,40.739835222314774,nj_m_4007523_nw_18_060_20220703,2022-07-03T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/nj/2022/nj_060cm_2022/40075/m_4007523_nw_18_060_20220703.tif,
4262983,-75.25083964328711,40.740512823094974,nj_m_4007523_nw_18_060_20220703,2022-07-03T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/nj/2022/nj_060cm_2022/40075/m_4007523_nw_18_060_20220703.tif,
4419418,-76.93425773998999,41.076043047617425,pa_m_4107657_nw_18_060_20220511,2022-05-11T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/41076/m_4107657_nw_18_060_20220511.tif,
4372322,-75.30212163098761,40.74565811978287,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4262982,-75.25261317979037,40.74063456979893,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4249951,-75.25018132985822,40.742340759827876,nj_m_4007523_nw_18_060_20220703,2022-07-03T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/nj/2022/nj_060cm_2022/40075/m_4007523_nw_18_060_20220703.tif,
4419417,-76.91748665,41.072741,pa_m_4107657_ne_18_060_20220511,2022-05-11T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/41076/m_4107657_ne_18_060_20220511.tif,
4372320,-75.30589914353895,40.73815153829745,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4262981,-75.25398950590714,40.74041031996596,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
368041,-75.3557316236431,39.84908093992302,nj_m_3907514_nw_18_060_20220704,2022-07-04T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/nj/2022/nj_060cm_2022/39075/m_3907514_nw_18_060_20220704.tif,https://naipeuwest.blob.core.windows.net/naip/v002/nj/2022/nj_060cm_2022/39075/m_3907514_nw_18_060_20220704.tif?st=2026-02-03T13%3A30%3A12Z&se=2026-02-04T14%3A15%3A12Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-04T10%3A29%3A40Z&ske=2026-02-11T10%3A29%3A40Z&sks=b&skv=2025-07-05&sig=VURFZFq4j7bZVCRZ7C4qE7xbV9K%2BxF9oEP6NxrxNIxQ%3D
4419290,-76.85953701397504,41.052018351168776,pa_m_4107658_sw_18_060_20220704,2022-07-04T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/41076/m_4107658_sw_18_060_20220704.tif,
4372162,-75.30521713780574,40.73889186681088,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4249950,-75.2579660225633,40.743466210100905,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4262980,-75.25552391475964,40.74077842452095,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4418496,-75.29979477289994,40.74956273623742,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4320243,-75.28570676832774,40.75160810843673,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4262969,-75.25832456907075,40.745787632300704,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4418482,-75.31043039418955,40.760309963035894,pa_m_4007514_sw_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007514_sw_18_060_20220429.tif,
4320214,-75.30590575,40.743147050000005,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4249958,-75.24951490000001,40.751075650000004,nj_m_4007523_nw_18_060_20220703,2022-07-03T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/nj/2022/nj_060cm_2022/40075/m_4007523_nw_18_060_20220703.tif,
4262968,-75.25961990120757,40.74373848761579,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4245314,-75.25607564684395,40.7550019781972,pa_m_4007514_se_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007514_se_18_060_20220429.tif,
4418476,-75.30937600732766,40.74763286654899,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4320210,-75.30953492730409,40.73972190130211,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4245748,-75.29853743213415,40.8548698447971,pa_m_4007514_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007514_ne_18_060_20220429.tif,
4496657,-75.41818991518234,40.6499378386517,pa_m_4007521_se_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007521_se_18_060_20220429.tif,
4262967,-75.25999426023122,40.74472612720691,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4248574,-75.27106448405532,40.76181647980028,pa_m_4007514_se_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007514_se_18_060_20220429.tif,
4418465,-75.30953122450381,40.743150149845285,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4320209,-75.30945945889697,40.731396775481464,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4496655,-75.41453173130431,40.64767241151727,pa_m_4007521_se_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007521_se_18_060_20220429.tif,
4262966,-75.2571188,40.744079799999994,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4418464,-75.31192159054314,40.74528003695572,pa_m_4007522_nw_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_nw_18_060_20220429.tif,
4289676,-75.30105729323996,40.75662727742773,pa_m_4007514_se_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007514_se_18_060_20220429.tif,
4247074,-76.97272634365373,40.19071408933172,pa_m_4007649_nw_18_060_20220510,2022-05-10T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40076/m_4007649_nw_18_060_20220510.tif,
4496631,-75.4194479254232,40.647111864952414,pa_m_4007521_se_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007521_se_18_060_20220429.tif,
4262964,-75.25809572161938,40.74191523650294,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4245313,-75.26398226494952,40.75414694172286,pa_m_4007514_se_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007514_se_18_060_20220429.tif,
4418463,-75.31966477277892,40.7487340683267,pa_m_4007522_nw_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_nw_18_060_20220429.tif,
4289643,-75.29480120553032,40.75163757926546,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4244321,-75.2620565,40.75320375,pa_m_4007514_se_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007514_se_18_060_20220429.tif,
4245749,-75.26991743131155,40.75997619682067,pa_m_4007514_se_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007514_se_18_060_20220429.tif,
4493780,-75.27441549680715,40.70735479726782,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4262960,-75.25841735,40.741359450000004,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4418462,-75.30818038602006,40.746762307754885,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4288013,-75.24328611426172,40.72929879744568,nj_m_4007523_nw_18_060_20220703,2022-07-03T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/nj/2022/nj_060cm_2022/40075/m_4007523_nw_18_060_20220703.tif,
4483858,-75.20938983500496,40.69443865489287,nj_m_4007523_nw_18_060_20220703,2022-07-03T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/nj/2022/nj_060cm_2022/40075/m_4007523_nw_18_060_20220703.tif,
4262904,-75.29081599242836,40.74089754028338,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4418460,-75.3163543208907,40.742501416007364,pa_m_4007522_nw_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_nw_18_060_20220429.tif,
4287889,-75.22524746505101,40.73264372553384,nj_m_4007523_nw_18_060_20220703,2022-07-03T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/nj/2022/nj_060cm_2022/40075/m_4007523_nw_18_060_20220703.tif,
4262902,-75.2974092,40.7386869,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4245315,-75.26513813166785,40.75753681317821,pa_m_4007514_se_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007514_se_18_060_20220429.tif,
4418458,-75.31060340434361,40.74250996698546,pa_m_4007522_nw_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_nw_18_060_20220429.tif,
4244323,-75.26015874678366,40.753359320673994,pa_m_4007514_se_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007514_se_18_060_20220429.tif,
4279183,-75.27652814533742,40.73251997157705,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4442638,-75.80777832011552,40.14175128003918,pa_m_4007550_se_18_060_20220720,2022-07-20T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007550_se_18_060_20220720.tif,
4262861,-75.29550090000001,40.741780649999995,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4418457,-75.31191768300025,40.74250993775115,pa_m_4007522_nw_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_nw_18_060_20220429.tif,
418185,-75.35649616197809,39.854275482240766,nj_m_3907514_nw_18_060_20220704,2022-07-04T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/nj/2022/nj_060cm_2022/39075/m_3907514_nw_18_060_20220704.tif,
4279081,-77.0710522250127,41.68608867526419,pa_m_4107724_sw_18_060_20220511,2022-05-11T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/41077/m_4107724_sw_18_060_20220511.tif,
4238190,-75.26519015,40.75727285,pa_m_4007514_se_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007514_se_18_060_20220429.tif,
4442619,-75.83980659354863,40.14830850000644,pa_m_4007550_sw_18_060_20220720,2022-07-20T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007550_sw_18_060_20220720.tif,
4262821,-75.29341375870571,40.73830430534427,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4418455,-75.31190557813893,40.73721487943072,pa_m_4007522_nw_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_nw_18_060_20220429.tif,
4279066,-77.07420418820125,41.72052852831907,pa_m_4107724_nw_18_060_20220511,2022-05-11T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/41077/m_4107724_nw_18_060_20220511.tif,
368043,-75.34944261100966,39.86630133888221,nj_m_3907514_nw_18_060_20220704,2022-07-04T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/nj/2022/nj_060cm_2022/39075/m_3907514_nw_18_060_20220704.tif,https://naipeuwest.blob.core.windows.net/naip/v002/nj/2022/nj_060cm_2022/39075/m_3907514_nw_18_060_20220704.tif?st=2026-02-03T13%3A30%3A12Z&se=2026-02-04T14%3A15%3A12Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-04T10%3A29%3A40Z&ske=2026-02-11T10%3A29%3A40Z&sks=b&skv=2025-07-05&sig=VURFZFq4j7bZVCRZ7C4qE7xbV9K%2BxF9oEP6NxrxNIxQ%3D
4442556,-75.86891420580984,40.15451910472988,pa_m_4007550_sw_18_060_20220720,2022-07-20T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007550_sw_18_060_20220720.tif,
4262816,-75.2942832,40.74038245,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4414766,-75.29796489196293,40.74155597425565,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4273090,-76.88585137152995,40.30685704762483,pa_m_4007641_se_18_060_20220510,2022-05-10T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40076/m_4007641_se_18_060_20220510.tif,
4442415,-75.93979901510265,40.17205153226407,pa_m_4007549_sw_18_060_20220517,2022-05-17T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007549_sw_18_060_20220517.tif,
4262815,-75.29648139526039,40.74144721302958,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
368034,-75.38297518293632,39.83138539385604,nj_m_3907513_ne_18_060_20220901,2022-09-01T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/nj/2022/nj_060cm_2022/39075/m_3907513_ne_18_060_20220901.tif,https://naipeuwest.blob.core.windows.net/naip/v002/nj/2022/nj_060cm_2022/39075/m_3907513_ne_18_060_20220901.tif?st=2026-02-03T13%3A30%3A13Z&se=2026-02-04T14%3A15%3A13Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-02-04T11%3A15%3A13Z&ske=2026-02-11T11%3A15%3A13Z&sks=b&skv=2025-07-05&sig=G2c4xmBLo4bHGiKKqHxy3Lm7r2TSgZj4BNRsmEpZlew%3D
4412328,-75.25268175,40.697316799999996,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4273089,-76.88102555,40.307868049999996,pa_m_4007641_se_18_060_20220510,2022-05-10T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40076/m_4007641_se_18_060_20220510.tif,
418193,-75.35450494886042,39.85755486462881,nj_m_3907514_nw_18_060_20220704,2022-07-04T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/nj/2022/nj_060cm_2022/39075/m_3907514_nw_18_060_20220704.tif,
4442361,-75.77576171361014,40.121119486837244,pa_m_4007558_ne_18_060_20220720,2022-07-20T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007558_ne_18_060_20220720.tif,
4262814,-75.29579933492992,40.74223507862512,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4412327,-75.25262842324254,40.69724252970169,pa_m_4007522_ne_18_060_20220429,2022-04-29T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/pa/2022/pa_060cm_2022/40075/m_4007522_ne_18_060_20220429.tif,
4271924,-75.2493986371936,40.740188130154976,nj_m_4007523_nw_18_060_20220703,2022-07-03T16:00:00Z,0.6,https://naipeuwest.blob.core.windows.net/naip/v002/nj/2022/nj_060cm_2022/40075/m_4007523_nw_18_060_20220703.tif,
